Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,group
522,1,1,6,1.138,0.198,control
522,0,0,6,2.086,0.186,control
522,1,1,4,3.886,0.238,control
522,1,1,4,1.954,0.226,control
522,1,1,6,1.393,0.392,control
522,1,1,6,3.31,1.283,control
522,1,1,6,1.126,0.324,control
522,1,1,6,1.33,0.185,control
522,0,1,6,1.383,0.146,control
522,1,1,6,3.812,0.214,control
522,0,1,6,0.863,0.199,control
522,1,1,6,1.486,0.175,control
522,0,0,6,1.188,0.287,control
522,1,1,6,1.194,0.221,control
522,1,1,6,1.168,0.177,control
522,1,1,6,1.378,0.178,control
522,0,1,6,2.81,0.184,control
522,0,0,6,2.032,0.211,control
522,1,1,6,2.106,0.149,control
522,0,1,6,1.069,0.213,control
522,0,0,3,1.722,2.036,control
522,0,0,6,2.809,0.298,control
522,0,1,6,2.234,0.247,control
522,0,0,6,1.389,0.261,control
522,0,1,6,5.011,0.234,control
522,1,1,6,3.114,0.152,control
522,1,1,6,1.18,0.237,control
522,0,0,3,5.618,0.2,control
522,1,1,3,2.984,0.964,control
522,0,0,6,2.008,0.285,control
522,1,1,6,1.519,0.212,control
522,1,1,6,2.034,0.207,control
522,0,0,6,1.201,0.239,control
522,1,1,6,2.961,0.194,control
522,1,1,4,5.352,0.238,control
522,0,0,6,2.961,0.239,control
522,1,1,6,1.335,0.212,control
522,0,0,6,2.514,0.212,control
522,1,1,6,2.366,0.298,control
522,0,1,6,2.73,0.199,control
522,1,1,6,1.338,0.36,control
522,0,0,6,1.218,0.292,control
522,0,0,6,1.69,0.23,control
522,0,0,6,1.339,0.224,control
522,1,1,6,1.215,0.282,control
522,0,0,6,1.051,0.292,control
522,1,1,6,1.617,0.182,control
522,0,0,2,4.829,0.347,control
522,1,1,6,5.649,0.178,control
522,0,1,6,1.62,0.148,control
522,1,1,6,1.351,0.171,control
522,0,1,6,3.518,0.147,control
522,0,0,6,1.806,0.605,control
522,1,1,6,1.134,0.406,control
522,1,1,6,0.946,0.213,control
522,1,1,6,3.004,0.186,control
522,1,1,2,2.313,0.651,control
522,0,1,6,1.662,0.219,control
522,0,0,6,1.738,0.293,control
522,1,1,6,1.903,0.187,control
522,0,1,6,3.138,0.165,control
522,0,1,6,1.927,0.17,control
522,1,1,3,5.799,0.181,control
522,1,1,6,2.45,0.454,control
522,0,0,6,2.078,0.271,control
522,0,0,6,1.22,0.287,control
522,1,1,4,3.808,1.878,control
522,1,1,6,1.49,0.306,control
522,1,1,6,1.28,0.244,control
522,1,1,6,0.894,0.235,control
523,0,1,6,2.998,1.36,control
523,0,0,6,1.125,0.408,control
523,0,0,6,1.503,0.56,control
523,1,1,6,1.7,0.36,control
523,0,1,6,1.001,0.269,control
523,1,1,6,1.072,0.277,control
523,1,0,6,1.174,0.273,control
523,1,1,6,0.944,0.263,control
523,0,1,6,2.202,0.262,control
523,0,0,6,0.927,0.277,control
523,1,0,6,1.637,0.306,control
523,0,1,6,1.249,0.486,control
523,1,1,6,0.786,0.271,control
523,0,1,6,0.704,0.275,control
523,1,0,2,1.844,0.704,control
523,0,1,6,1.873,0.442,control
523,0,1,6,0.925,0.344,control
523,1,1,6,0.612,0.315,control
523,0,0,6,0.985,0.259,control
523,0,1,6,0.914,0.259,control
523,0,1,6,1.425,0.284,control
523,0,0,6,1.214,0.239,control
523,0,0,6,1.023,0.299,control
523,1,1,6,1.292,0.265,control
523,0,1,6,1.077,0.252,control
523,1,1,6,1.081,0.265,control
523,1,1,6,0.828,0.249,control
523,1,1,6,0.667,0.26,control
523,1,1,1,2.607,1.186,control
523,0,1,6,1.856,0.657,control
523,1,1,6,0.779,0.286,control
523,0,1,6,0.831,0.314,control
523,1,1,6,0.705,0.308,control
523,1,1,6,0.533,0.32,control
523,0,1,6,0.668,0.337,control
523,0,0,6,0.988,0.247,control
523,1,1,6,1.054,1.029,control
523,0,0,6,1.34,0.354,control
523,1,1,6,1.628,0.261,control
523,1,1,6,0.953,0.277,control
523,0,0,6,1.55,1.213,control
523,1,1,6,1.147,0.285,control
523,0,0,6,1,0.25,control
523,0,0,6,0.912,0.245,control
523,0,0,6,0.666,0.3,control
523,0,0,6,0.586,0.314,control
523,0,0,6,0.673,0.277,control
523,0,0,6,0.558,0.347,control
523,0,0,6,0.439,0.361,control
523,0,1,6,1.135,0.294,control
523,0,0,5,1.128,1.551,control
523,0,0,2,3.162,0.902,control
523,1,1,6,1.231,0.683,control
523,1,1,6,0.836,0.352,control
523,0,0,6,0.991,0.381,control
523,1,1,6,1.574,0.338,control
523,0,0,1,1.933,0.769,control
523,1,1,6,1.274,0.326,control
523,1,1,6,1.686,0.269,control
523,0,1,6,0.699,0.387,control
523,0,1,6,1.537,0.361,control
523,0,0,6,1.235,0.31,control
523,1,1,6,0.914,0.37,control
523,1,1,6,0.847,0.287,control
523,0,1,6,1.936,0.304,control
523,1,1,6,0.85,0.34,control
523,0,1,6,0.662,0.36,control
523,1,1,6,1.016,0.304,control
523,1,1,1,0.556,4.384,control
523,0,1,6,1.013,0.992,control
523,0,0,6,1.185,0.451,control
523,0,1,6,1.068,0.246,control
523,1,1,6,1.008,0.323,control
523,0,0,6,1.072,0.422,control
523,0,0,6,0.892,0.391,control
523,1,1,6,0.877,0.297,control
523,1,0,6,1.148,0.35,control
523,1,1,6,0.782,0.392,control
523,1,1,6,0.829,0.364,control
523,0,0,6,1.324,0.337,control
523,1,1,6,1.505,0.353,control
523,0,1,6,0.956,0.309,control
523,1,1,6,2.401,0.301,control
523,0,0,6,1.065,0.336,control
523,1,0,6,1.405,0.257,control
523,1,1,6,0.836,0.462,control
523,0,1,6,1.095,0.301,control
523,0,0,1,1.32,0.957,control
523,0,1,1,2.896,0.265,control
523,0,0,6,1.458,0.719,control
523,0,0,6,1.023,0.487,control
523,0,0,2,1.79,1.027,control
523,1,1,6,0.943,0.586,control
523,1,1,6,0.655,0.387,control
523,0,1,6,1.23,0.394,control
523,1,1,6,0.706,0.359,control
523,1,1,6,2.003,0.298,control
523,1,1,6,0.604,0.341,control
523,0,1,6,2.992,0.287,control
523,0,1,6,0.834,0.355,control
523,0,0,6,0.909,0.52,control
523,1,0,6,0.843,0.306,control
523,0,1,1,1.253,1.089,control
523,0,1,6,1.473,0.482,control
523,0,0,6,2.026,0.31,control
523,1,0,4,1.219,1.346,control
523,0,1,6,0.997,0.684,control
523,0,1,6,1.216,0.309,control
523,1,1,6,0.963,0.334,control
523,1,1,6,0.747,0.397,control
523,0,1,1,0.63,1.647,control
523,1,0,1,1.999,0.848,control
523,1,1,6,1.16,0.306,control
523,1,0,5,2.243,0.347,control
523,0,0,5,1.291,0.253,control
523,1,1,6,2.394,0.378,control
523,1,1,6,1.981,0.578,control
523,0,1,3,2.218,2.179,control
523,1,1,6,0.861,0.68,control
523,0,0,4,1.945,0.564,control
523,1,1,1,0.986,1.67,control
523,0,0,6,2.246,0.893,control
523,1,0,6,1.097,0.36,control
523,1,0,3,2.115,1.486,control
523,1,1,6,1.722,0.295,control
523,1,1,6,1.17,0.307,control
523,1,1,1,2.656,0.342,control
523,1,1,1,2.379,0.27,control
523,1,1,1,1.311,0.323,control
523,0,1,6,1.024,0.904,control
523,1,1,6,1.084,0.251,control
523,1,1,6,3.808,0.278,control
523,1,1,6,0.775,0.308,control
523,0,1,6,2.526,0.219,control
523,1,1,6,1.826,0.399,control
523,1,0,5,1.287,0.487,control
523,1,0,6,2.303,0.306,control
523,0,1,6,1.226,0.346,control
523,1,1,2,1.544,0.931,control
523,1,1,5,1.672,0.344,control
523,0,0,6,2.191,0.279,control
523,0,1,6,2.691,0.268,control
523,1,1,6,0.99,0.298,control
523,0,1,6,0.952,0.292,control
523,0,1,4,2.689,1.811,control
523,1,1,6,1.846,0.352,control
523,1,1,6,2.126,0.258,control
523,1,0,5,2.641,0.418,control
523,1,1,6,1.13,0.304,control
523,0,0,1,1.049,1.478,control
523,0,1,6,1.32,0.471,control
523,0,1,6,1.291,0.296,control
523,1,0,4,1.39,0.569,control
523,0,0,6,2.098,0.258,control
523,0,1,6,1.249,0.26,control
523,0,0,6,2.594,0.235,control
523,1,1,2,1.59,0.524,control
523,0,1,6,2.114,0.747,control
523,1,1,6,1.454,0.374,control
523,0,1,6,1.124,0.291,control
523,1,0,4,2.065,1.1,control
523,1,1,6,2.094,0.287,control
523,1,1,6,0.834,0.275,control
523,0,0,6,1.488,0.257,control
523,0,0,6,1.205,0.24,control
523,1,0,4,2.32,1.841,control
523,0,0,5,1.251,0.299,control
523,1,0,5,1.612,0.283,control
523,1,1,6,1.295,0.32,control
523,0,0,6,2.206,0.324,control
523,1,1,6,1.603,0.21,control
523,1,0,6,1.423,0.294,control
523,1,1,6,0.834,0.268,control
523,1,0,1,4.622,0.916,control
523,0,1,6,1.303,0.5,control
523,1,1,6,0.763,0.314,control
523,1,1,6,0.905,0.335,control
523,0,0,6,1.834,0.42,control
523,1,1,6,1.739,0.307,control
523,0,0,6,0.814,0.288,control
523,0,1,6,1.261,0.328,control
523,0,0,6,0.793,0.323,control
523,0,0,6,0.83,0.304,control
523,1,0,6,1.5,0.245,control
523,0,0,6,0.922,0.295,control
523,1,1,6,0.788,0.295,control
523,0,0,6,0.903,0.263,control
523,1,0,6,1.024,0.225,control
523,0,0,6,1.14,0.244,control
523,1,1,6,1.507,0.266,control
523,0,0,6,1.553,0.26,control
523,0,0,6,1.061,0.283,control
523,1,1,6,1.069,0.259,control
523,0,0,6,1.096,0.253,control
523,1,1,1,2.576,0.328,control
523,1,1,5,1.487,1.314,control
523,1,1,6,1.259,1.123,control
523,0,0,2,4.431,0.491,control
523,0,0,6,1.138,0.552,control
523,1,0,6,0.871,0.307,control
524,1,1,6,2.733,4.359,control
524,0,0,4,2.205,2.428,control
524,0,0,6,2.323,0.867,control
524,1,1,1,1.931,0.869,control
524,1,1,2,2.228,1.466,control
524,1,1,1,2.318,0.906,control
524,1,1,2,17.757,1.506,control
524,0,1,2,2.557,0.6,control
524,1,1,6,2.048,2.358,control
524,1,1,6,1.826,0.69,control
524,0,1,6,1.664,0.574,control
524,1,1,6,1.825,0.499,control
524,0,0,3,3.722,1.83,control
524,0,1,4,1.832,3.449,control
524,0,1,1,1.547,0.943,control
524,1,1,6,1.756,0.468,control
524,0,0,2,5.31,0.55,control
524,1,1,6,2.24,0.461,control
524,1,1,6,1.351,0.431,control
524,1,1,6,1.212,0.47,control
524,0,0,6,1.515,0.4,control
524,0,1,6,1.237,0.745,control
524,0,1,6,1.153,0.368,control
524,1,1,6,1.162,0.377,control
524,1,1,6,1.395,0.379,control
524,0,0,6,1.669,0.386,control
524,1,1,6,1.698,0.626,control
524,1,1,6,3.049,0.391,control
524,0,0,2,3.586,0.613,control
524,1,1,6,1.712,0.411,control
524,0,1,6,1.257,0.454,control
524,0,0,5,2.764,0.472,control
524,1,1,6,1.408,0.343,control
524,0,1,6,1.254,0.387,control
524,0,1,6,2.171,0.435,control
524,0,0,6,1.859,0.396,control
524,1,1,6,1.147,0.378,control
524,0,0,6,1.589,0.435,control
524,1,1,6,1.209,0.428,control
524,1,1,6,1.139,0.465,control
524,0,0,5,1.635,0.729,control
524,1,1,6,1.075,0.39,control
524,1,1,6,1.151,0.397,control
524,1,1,6,1.132,0.492,control
524,1,1,6,1.012,0.434,control
524,0,0,6,1.294,0.379,control
524,0,0,6,1.192,0.438,control
524,0,0,6,0.973,0.434,control
524,0,0,6,0.954,0.386,control
524,1,1,6,1.165,0.501,control
524,0,0,6,0.994,0.457,control
524,1,1,6,1.205,0.399,control
524,0,0,6,1.093,0.331,control
524,0,0,5,1.079,0.608,control
524,0,1,6,2.124,0.498,control
524,1,1,6,1.291,0.457,control
524,0,1,3,1.069,0.633,control
524,0,0,6,1.445,0.505,control
524,1,0,5,1.279,0.681,control
524,0,0,6,1.264,0.404,control
524,0,0,6,1.293,0.345,control
524,0,0,5,2.563,0.809,control
524,1,1,6,1.236,0.433,control
524,0,0,6,1.252,0.435,control
524,0,0,6,1.166,0.462,control
524,1,1,6,1.444,0.737,control
524,0,0,5,1.317,1.039,control
524,1,1,6,1.409,0.481,control
524,1,1,6,2.971,1.01,control
524,0,0,6,1.008,0.458,control
524,0,0,6,0.848,0.445,control
524,0,1,5,1.764,1.558,control
524,1,1,6,1.287,0.432,control
524,1,0,6,1.363,0.34,control
524,1,1,6,1.372,0.36,control
524,0,0,4,4.4,1.581,control
524,1,1,6,1.473,0.394,control
524,1,1,6,1.815,0.374,control
524,1,1,6,1.265,0.496,control
524,0,0,5,1.114,0.572,control
524,1,1,6,1.12,0.481,control
524,1,1,6,1.089,0.456,control
524,1,1,6,1.315,0.48,control
524,0,1,6,2.178,2.074,control
524,0,0,6,1.292,0.404,control
524,1,0,5,1.854,0.423,control
524,0,0,6,2.047,0.518,control
524,1,0,6,1.182,0.497,control
524,0,0,6,0.962,0.486,control
524,0,0,6,1.022,0.502,control
524,1,1,6,1.199,0.451,control
524,0,0,6,0.891,0.539,control
524,0,0,6,0.96,0.622,control
524,0,0,6,1.085,0.615,control
524,1,1,6,1.168,0.557,control
524,1,0,6,1.025,0.502,control
524,0,0,6,0.977,0.463,control
524,1,0,5,2.056,0.683,control
524,0,0,6,0.924,0.475,control
524,0,1,6,1.237,0.436,control
524,0,0,6,0.86,0.491,control
524,0,0,6,0.975,0.516,control
524,0,0,6,0.937,0.48,control
524,0,0,6,0.953,0.506,control
524,0,0,5,0.912,0.831,control
524,1,1,6,1.178,0.44,control
524,0,0,6,0.899,0.488,control
524,1,1,6,1.327,0.447,control
524,0,1,6,1.187,0.385,control
524,1,0,6,1.053,0.673,control
524,1,1,6,1.329,0.604,control
524,0,0,6,1.113,0.438,control
524,0,0,6,0.929,0.478,control
524,0,0,6,0.851,0.474,control
524,1,1,6,1.284,0.544,control
524,0,0,6,1.03,0.634,control
524,0,0,6,0.932,0.48,control
524,0,0,6,0.989,0.547,control
524,1,0,6,1.271,0.72,control
524,1,0,6,1.096,0.545,control
524,1,1,6,1.719,0.959,control
524,0,0,6,0.961,0.472,control
524,0,0,6,0.882,0.497,control
524,0,0,6,0.848,0.409,control
524,0,0,6,0.822,0.467,control
524,1,0,6,0.893,1.241,control
524,0,0,6,0.864,0.504,control
524,0,0,6,0.882,0.493,control
524,1,1,6,1.188,0.619,control
524,1,1,6,1.296,1.29,control
524,1,0,6,0.917,1.734,control
524,1,1,6,1.602,1.404,control
524,0,0,5,1.218,0.603,control
524,0,0,6,1.15,0.485,control
524,1,1,5,2.186,0.68,control
524,1,1,6,1.131,0.525,control
524,0,0,6,0.995,0.464,control
524,1,0,6,1.038,0.497,control
524,1,1,6,1.609,1.464,control
524,1,0,6,1.396,0.924,control
524,1,1,6,2.096,0.552,control
524,1,0,5,1.358,0.63,control
524,1,1,6,2.283,1.369,control
524,1,0,6,0.943,0.791,control
524,1,1,6,1.474,0.518,control
524,0,0,6,1.273,0.501,control
524,1,0,6,1.378,0.497,control
524,0,0,6,0.838,0.563,control
524,0,1,6,2.089,0.452,control
524,0,0,6,1.081,0.415,control
524,1,1,6,2.343,0.675,control
524,0,0,5,2.579,1.856,control
524,0,0,6,1.258,0.522,control
524,1,1,6,1.454,0.591,control
524,1,1,6,1.341,0.634,control
524,1,0,6,1.149,0.565,control
524,1,1,6,1.233,0.585,control
524,0,0,6,1.023,0.485,control
524,0,1,6,1.504,0.62,control
524,0,0,6,0.928,0.505,control
524,1,1,6,2.122,0.933,control
524,1,1,6,1.195,0.44,control
524,0,0,6,0.899,0.597,control
524,1,1,6,1.209,1.455,control
524,0,0,6,0.954,0.533,control
524,0,0,6,1.008,0.78,control
524,1,1,6,1.093,0.616,control
524,0,0,6,0.93,0.546,control
524,1,1,6,1.223,0.566,control
524,1,1,6,1.021,0.777,control
524,0,0,6,0.966,0.478,control
524,1,0,6,0.869,0.567,control
524,1,1,4,2.584,0.862,control
524,1,0,6,1.191,0.467,control
524,1,1,6,1.028,0.495,control
524,0,0,6,0.965,0.527,control
524,0,0,6,1.007,0.549,control
524,1,1,6,1.369,0.997,control
524,1,1,6,1.333,0.551,control
524,1,1,6,1.201,0.562,control
524,1,1,6,1.157,0.564,control
524,0,1,6,1.439,0.54,control
524,1,1,6,1.262,0.596,control
524,0,0,5,1.021,0.821,control
524,1,0,1,2.473,2.421,control
524,0,0,5,2.449,0.612,control
524,1,0,6,0.954,0.487,control
524,0,1,6,1.737,1.812,control
524,1,1,6,1.202,0.48,control
524,1,1,6,1.287,0.932,control
524,1,1,6,1.301,0.82,control
524,1,1,6,1.019,0.543,control
524,1,1,6,0.948,0.523,control
524,0,0,6,0.85,0.558,control
524,0,0,6,0.882,0.63,control
524,0,0,6,1.144,0.444,control
524,0,0,6,0.915,0.515,control
524,0,0,6,0.863,0.482,control
524,1,0,6,0.805,0.454,control
524,0,0,6,0.813,0.508,control
527,1,1,6,3.16,1.405,control
527,0,1,6,9.24,0.783,control
527,0,0,6,1.564,1.208,control
527,0,0,6,1.384,0.608,control
527,0,0,6,1.014,0.488,control
527,1,1,6,1.271,0.868,control
527,0,1,2,5.349,3.098,control
527,1,1,6,1.659,1.388,control
527,1,1,1,1.439,10.032,control
527,0,0,6,2.364,1.214,control
527,1,0,6,2.554,0.554,control
527,1,0,6,1.91,0.428,control
527,0,0,6,0.84,0.433,control
527,0,0,6,1.114,1.793,control
527,0,0,6,1.845,0.329,control
527,0,0,6,1.12,0.299,control
527,0,0,6,1.075,0.274,control
527,1,1,6,1.84,0.489,control
527,0,0,6,1.175,0.339,control
527,0,0,6,1.284,0.213,control
527,1,0,6,1.105,0.372,control
527,0,0,6,0.81,0.283,control
527,1,1,6,1.295,0.329,control
527,1,1,6,1.255,0.282,control
527,1,1,6,4.886,0.294,control
527,0,0,6,1.128,0.312,control
527,1,0,6,1.888,0.228,control
527,0,0,6,0.94,0.272,control
527,0,0,6,0.96,0.293,control
527,0,0,6,0.954,0.274,control
527,0,0,6,1.175,0.293,control
527,0,0,6,0.865,0.249,control
527,1,0,6,0.845,0.273,control
527,0,0,6,0.86,0.304,control
527,0,1,6,2.596,1.493,control
527,0,0,6,0.95,0.308,control
527,1,1,6,1.32,0.434,control
527,1,0,6,0.835,0.279,control
527,1,0,6,1.695,0.224,control
527,0,0,6,1.81,0.239,control
527,0,0,6,1.956,0.258,control
527,1,0,6,1.375,0.289,control
527,1,0,6,1.325,0.273,control
527,0,0,6,0.91,0.298,control
527,1,0,6,1.045,0.243,control
527,1,0,6,1.709,0.294,control
527,1,1,6,1.945,0.339,control
527,1,0,6,1.135,0.239,control
527,1,1,6,1.12,0.299,control
527,1,0,6,1.45,0.349,control
527,0,1,6,1.68,0.369,control
527,0,1,6,1.1,0.283,control
527,0,1,6,1.14,0.299,control
527,0,0,6,0.86,0.288,control
527,0,0,6,1.03,0.278,control
527,1,1,6,1.79,0.288,control
527,1,1,6,1.72,0.273,control
527,1,1,6,1.015,0.289,control
527,0,0,6,1.078,0.313,control
527,1,1,6,1.274,0.273,control
527,1,1,6,2.873,0.673,control
527,0,0,6,1.105,0.459,control
527,0,0,6,2.035,0.299,control
527,0,0,6,0.855,0.284,control
527,1,1,6,1.37,0.279,control
527,0,1,6,1.22,0.269,control
527,1,1,6,1.04,0.234,control
527,1,1,6,1.96,0.263,control
527,0,0,6,0.909,0.443,control
527,0,0,6,0.9,0.294,control
527,0,0,4,3.9,2.604,control
527,0,0,6,1.65,0.279,control
527,1,0,1,2.57,4.159,control
527,0,0,6,1.24,0.929,control
527,1,1,6,1.275,0.364,control
527,1,1,6,1.046,0.298,control
527,1,0,6,1.505,0.519,control
527,1,0,6,0.94,0.294,control
527,1,0,6,0.975,0.274,control
527,0,0,6,2.01,0.259,control
527,0,0,6,0.99,0.324,control
527,0,0,6,1.815,0.344,control
527,0,0,3,3.646,2.079,control
527,1,0,2,0.955,2.954,control
527,0,0,6,0.96,0.309,control
527,1,0,6,0.96,0.214,control
527,1,1,6,1.675,1.264,control
527,0,0,6,1.05,0.279,control
527,1,1,6,1.076,0.329,control
527,0,1,6,1.104,0.234,control
527,0,0,6,1.569,0.299,control
527,0,1,6,1.94,0.349,control
527,1,1,6,1.85,0.238,control
527,0,1,6,1.875,0.279,control
527,0,0,4,1.195,3.3,control
527,0,0,6,1.119,0.279,control
527,0,1,6,1.605,0.339,control
527,1,1,6,1.345,0.314,control
527,1,1,6,4.475,0.254,control
527,1,1,6,1.019,0.219,control
527,0,0,6,4.021,0.319,control
527,0,0,6,1.905,0.174,control
527,1,1,6,1.075,0.244,control
527,1,1,6,1.07,0.229,control
527,0,0,6,1.535,0.253,control
527,0,1,6,0.99,0.239,control
527,0,0,6,1.715,0.214,control
527,1,0,4,6.436,1.019,control
527,0,0,5,1.705,0.963,control
527,1,0,6,0.99,0.249,control
527,1,0,6,2.4,1.639,control
527,0,0,6,2.399,0.328,control
527,1,1,6,1.169,0.269,control
527,1,1,6,0.934,0.174,control
527,0,0,6,1.033,0.333,control
527,0,1,6,0.93,0.349,control
527,1,1,6,1.835,0.538,control
527,1,0,6,1.021,0.318,control
527,1,0,6,1.55,0.254,control
527,1,1,6,1.03,0.228,control
527,1,1,6,2.25,1.058,control
527,1,0,6,0.89,0.384,control
527,0,0,6,0.92,0.269,control
527,1,1,6,0.92,0.264,control
527,0,0,6,1.145,0.349,control
527,0,0,6,1.045,0.264,control
527,0,0,5,6.511,1.008,control
527,0,0,6,1.18,0.259,control
527,1,0,6,1.75,0.243,control
527,1,1,6,2.405,0.389,control
527,1,1,6,2.4,0.373,control
527,1,0,6,1.095,1.649,control
527,1,0,3,2.73,2.224,control
527,0,0,6,0.915,0.228,control
527,0,0,6,1.85,0.247,control
527,1,1,6,1.019,0.309,control
527,1,1,6,1.865,0.282,control
527,0,0,6,1.295,0.239,control
527,0,0,6,0.885,0.244,control
527,1,0,6,0.949,0.234,control
527,0,0,6,0.899,0.234,control
527,0,1,6,1.229,0.194,control
527,1,1,6,1.15,0.189,control
527,0,0,6,1.479,0.224,control
527,1,1,6,2.089,0.759,control
527,0,0,4,2.739,1.525,control
527,0,0,5,1.774,1.074,control
527,0,0,6,0.966,0.214,control
527,0,0,6,1.119,0.234,control
527,1,1,6,1.608,0.389,control
527,0,1,6,1.539,0.239,control
527,1,1,6,1.189,0.213,control
527,1,0,6,1.434,1.63,control
527,1,1,6,1.009,0.249,control
527,1,1,6,1.393,0.184,control
527,0,0,6,0.939,0.244,control
527,0,0,6,0.944,0.254,control
527,1,0,6,2.019,0.304,control
527,1,1,6,1.014,0.384,control
527,0,0,6,1.289,0.264,control
527,1,1,6,1.554,0.189,control
527,0,0,6,1.57,0.258,control
527,1,0,6,1.189,0.249,control
527,0,0,6,0.849,0.224,control
527,0,1,6,1.329,0.179,control
527,1,1,6,1.497,0.184,control
527,0,1,6,1.284,0.224,control
527,1,1,6,1.654,0.249,control
527,0,0,6,1.009,0.409,control
527,1,1,1,2.385,2.788,control
527,0,0,6,2.359,0.378,control
527,1,1,6,1.324,0.264,control
527,0,0,6,1.394,0.549,control
527,1,1,6,1.614,0.391,control
527,1,0,6,1.179,0.254,control
527,0,0,6,1.17,0.199,control
527,1,0,6,1.284,0.224,control
527,0,0,6,2.074,0.249,control
527,1,1,6,1.144,0.364,control
527,1,1,6,1.089,0.254,control
527,0,1,6,1.629,0.249,control
527,0,0,6,0.984,0.383,control
527,1,1,6,1.111,0.228,control
527,1,0,6,1.399,0.229,control
527,1,0,3,3.533,1.674,control
527,1,0,6,1.534,0.338,control
527,1,1,6,5.078,0.249,control
527,0,0,6,1.084,0.254,control
527,1,0,6,1.41,0.459,control
527,1,0,2,1.214,2.329,control
527,0,0,6,1.524,0.594,control
527,0,1,6,1.399,0.624,control
527,0,0,6,2.159,0.319,control
527,1,1,6,1.319,0.239,control
527,1,1,6,1.16,0.244,control
527,1,1,6,2.354,0.228,control
527,0,1,6,1.472,0.274,control
527,1,1,6,0.919,0.234,control
527,1,1,6,2.053,0.219,control
527,0,1,6,1.004,0.214,control
528,1,1,6,9.701,0.535,control
528,1,1,1,6.331,5.553,control
528,0,1,6,4.53,0.269,control
528,1,1,6,1.364,0.264,control
528,0,0,6,1.765,0.224,control
528,0,0,6,1.29,0.164,control
528,1,1,3,3.62,1.834,control
528,1,1,3,12.041,1.794,control
528,1,1,5,4.825,3.199,control
528,0,0,6,2.57,0.35,control
528,0,0,6,1.14,0.184,control
528,0,1,5,3.109,1.514,control
528,0,0,6,1.83,0.204,control
528,0,0,3,3.935,2.359,control
528,1,1,5,2.101,0.694,control
528,0,0,6,2.255,0.169,control
528,1,1,5,6.98,1.769,control
528,0,1,3,3.061,1.674,control
